Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
Ford,2008.0,Ranger,Ute / Tray,2008 Ford Ranger XL (4X2),USED,Manual,"4 cyl, 3 L",Rear,Diesel,9.3,268645,White / Grey,4,Ute / Tray,2,2,8990.0
Suzuki,2021.0,Baleno,Hatchback,2021 Suzuki Baleno GL,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,5.4,19995,White / -,4,Hatchback,4,5,20990.0
Land,2018.0,Rover,Liverpool Mazda Used Cars,2018 Land Rover Range Rover Evoque SE,USED,Automatic,-,Other,Diesel,7.663150894460331,89628,White / -,0,Wagon,0,0,40493.0
Kia,2013.0,Grand,Wagon,2013 Kia Grand Carnival S,USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,10.9,191623,White / -,6,Wagon,4,8,10950.0
Toyota,2021.0,Corolla,Hatchback,2021 Toyota Corolla Ascent Sport Hybrid,USED,Automatic,"4 cyl, 1.8 L",Front,Hybrid,4.2,47977,White / -,4,Hatchback,5,5,29990.0
Ford,2011.0,Territory,Prime Wheels.,2011 Ford Territory Titanium (4x4),USED,Automatic,-,Other,Diesel,7.663150894460331,174113,Grey / Black,0,Wagon,0,0,16888.0
Mazda,2018.0,CX-5,SUV,2018 Mazda CX-5 Touring (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,6.0,129489,Black / Black,4,SUV,4,5,27890.0
BMW,2022.0,118I,Hatchback,2022 BMW 118I M Sport,USED,Automatic,"3 cyl, 1.5 L",Front,Premium,5.9,7378,White / -,3,Hatchback,5,5,54541.0
Lexus,2017.0,IS300H,Sedan,2017 Lexus IS300H Luxury Hybrid,USED,Automatic,"4 cyl, 2.5 L",Rear,Hybrid,4.9,40492,White / -,4,Sedan,4,5,42999.0
Honda,2017.0,Civic,Sedan,2017 Honda Civic VTI-S,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.4,67678,White / -,4,Sedan,4,5,24999.0
Mitsubishi,2016.0,Triton,Ute / Tray,2016 Mitsubishi Triton GLS (4X4),USED,Manual,"4 cyl, 2.4 L",4WD,Diesel,7.2,150247,White / -,4,Ute / Tray,4,5,28995.0
Toyota,2022.0,Corolla,Hatchback,2022 Toyota Corolla Ascent Sport Hybrid,USED,Automatic,"4 cyl, 1.8 L",Front,Hybrid,4.2,14298,White / 44Fa20,4,Hatchback,5,5,34990.0
Subaru,2022.0,Outback,SUV,2022 Subaru Outback AWD Touring,USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.3,10962,Blue / Black,4,SUV,4,5,51990.0
BMW,2012.0,X1,SUV,2012 BMW X1 Xdrive 20D,USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.2,98279,Grey / -,4,SUV,4,5,14913.0
Land,2017.0,Rover,SUV,2017 Land Rover Discovery TD4 SE,USED,Automatic,"4 cyl, 2 L",4WD,Diesel,6.2,76381,White / Black,4,SUV,4,5,51997.0
Mitsubishi,2010.0,Lancer,Hatchback,2010 Mitsubishi Lancer Activ Sportback,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8.3,196642,Black / Black,4,Hatchback,5,5,11888.0
Holden,2008.0,Commodore,Wagon,2008 Holden Commodore Omega,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,11.0,249500,- / -,6,Wagon,4,5,6999.0
Holden,2009.0,Commodore,Sedan,2009 Holden Commodore SS,USED,Automatic,"8 cyl, 6 L",Rear,Premium,14.6,162159,Black / -,8,Sedan,4,5,17800.0
Kia,2017.0,Sportage,SUV,2017 Kia Sportage SI (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.9,182740,Silver / -,4,SUV,4,5,17913.0
Mitsubishi,2017.0,Triton,Ute / Tray,2017 Mitsubishi Triton GLS (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,7.6,230717,Blue / -,4,Ute / Tray,4,5,23513.0
Lexus,2017.0,RC,Motor One Garage,2017 Lexus RC RC350 F Sport,USED,Automatic,-,Rear,Premium,7.663150894460331,87809,Red / Red Leather,0,Coupe,0,0,49995.0
Mazda,2009.0,6,Hatchback,2009 Mazda 6 Classic,USED,Automatic,"4 cyl, 2.5 L",Front,Premium,8.9,236530,Silver / -,4,Hatchback,5,5,8990.0
Toyota,2019.0,Land,Orange Toyota (Used),2019 Toyota Land Cruiser VX,USED,Automatic,-,Other,Diesel,7.663150894460331,102621,White / Leather,0,Wagon,0,0,105990.0
Toyota,2007.0,Aurion,Sedan,2007 Toyota Aurion Sportivo ZR6,USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,9.9,314536,Silver / Black,6,Sedan,4,5,5950.0
Holden,2015.0,Barina,Hatchback,2015 Holden Barina X,USED,Manual,"4 cyl, 1.6 L",Front,Unleaded,6.8,80387,Red / -,4,Hatchback,5,5,12990.0
Volkswagen,2023.0,T-ROC,NEW In stock,2023 Volkswagen T-ROC R DSG 4MOTION,NEW,Automatic,-,Other,Premium,7.663150894460331,15,Grey / Black,0,Wagon,0,0,69190.0
Toyota,2015.0,Hilux,Ute / Tray,2015 Toyota Hilux Workmate,USED,Automatic,"4 cyl, 2.7 L",Rear,Unleaded,11.5,229000,White / -,4,Ute / Tray,2,3,18990.0
Ford,2019.0,Everest,SUV,2019 Ford Everest Titanium (4WD 7 Seat),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7.1,76202,Silver / Black,4,SUV,4,7,52990.0
Subaru,2013.0,Tribeca,SUV,2013 Subaru Tribeca 3.6R Premium (7 Seat),USED,Automatic,"6 cyl, 3.6 L",AWD,Unleaded,11.6,171525,White / -,6,SUV,4,7,16990.0
Volkswagen,2023.0,Tiguan,Bathurst Volkswagen,2023 Volkswagen Tiguan Allspace 162TSI Monochrome,NEW,Automatic,"4 cyl, 2 L",AWD,Premium,8.6,5,Silver / -,4,SUV,4,7,61490.0
Toyota,2018.0,Hilux,Ute / Tray,2018 Toyota Hilux Workmate,USED,Automatic,"4 cyl, 2.7 L",Rear,Unleaded,10.9,97683,White / -,4,Ute / Tray,2,2,26490.0
Toyota,2020.0,Landcruiser,SUV,2020 Toyota Landcruiser Prado Kakadu (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.0,56332,White / 42Lh22,4,SUV,4,7,87990.0
Mazda,2021.0,BT-50,Ute / Tray,2021 Mazda BT-50 GT (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8.0,34850,Black / Brown,4,Ute / Tray,4,5,63888.0
Mazda,2017.0,3,Hatchback,2017 Mazda 3 Maxx,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,5.8,51037,Red / Grey,4,Hatchback,5,5,22990.0
Mazda,2012.0,BT-50,Ute / Tray,2012 Mazda BT-50 XTR (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,9.2,200872,Silver / Black,5,Ute / Tray,4,5,26986.0
Hyundai,2019.0,Sonata,Sedan,2019 Hyundai Sonata Active,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,8.3,103010,Grey / -,4,Sedan,4,5,21890.0
Hyundai,2018.0,Tucson,SUV,2018 Hyundai Tucson Highlander (awd),USED,Automatic,"4 cyl, 1.6 L",AWD,Unleaded,7.7,76127,White / -,4,SUV,4,5,29990.0
Mercedes-Benz,2017.0,A250,Hatchback,2017 Mercedes-Benz A250 Sport,USED,Automatic,"4 cyl, 2 L",Front,Premium,6.7,83631,Black / -,4,Hatchback,5,5,38999.0
Toyota,2018.0,Hilux,Ute / Tray,2018 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5,90003,White / 1Yfk20,4,Ute / Tray,4,5,41990.0
Volkswagen,2022.0,Touareg,Bayford Volkswagen Fairfield,2022 Volkswagen Touareg 210TDI R-Line,DEMO,Automatic,"6 cyl, 3 L",AWD,Diesel,6.8,4650,Black / Soul Black,6,SUV,4,5,123488.0
Mitsubishi,2023.0,Outlander,Upper Hunter Automotive New Cars,2023 Mitsubishi Outlander LS Black Edition 7 Seat (2WD),NEW,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.7,5,Grey / Black Microsuede & Leatherette,4,SUV,4,7,46990.0
Isuzu,2019.0,MU-X,SUV,2019 Isuzu MU-X LS-M (4X2),USED,Automatic,"4 cyl, 3 L",Front,Diesel,8.0,126084,White / -,4,SUV,4,7,36999.0
Suzuki,2016.0,Grand,SUV,2016 Suzuki Grand Vitara Navigator (4X4),USED,Manual,"4 cyl, 2.4 L",4WD,Unleaded,8.8,70463,White / Grey,4,SUV,2,4,27990.0
Honda,1990.0,Integra,Coupe,1990 Honda Integra (LS),USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,9.5,233543,Red / Black,4,Coupe,2,4,4999.0
Toyota,2015.0,Hilux,Ute / Tray,2015 Toyota Hilux SR5 (4X4),USED,Manual,"4 cyl, 3 L",4WD,Diesel,8.3,205902,White / -,4,Ute / Tray,2,4,32990.0
Toyota,2018.0,Hilux,Ute / Tray,2018 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5,82798,White / Black,4,Ute / Tray,4,5,49990.0
Audi,2017.0,SQ5,SUV,2017 Audi SQ5 3.0 Tfsi Quattro,USED,Automatic,"6 cyl, 3 L",AWD,Premium,8.7,72557,Blue / -,6,SUV,4,5,54990.0
Volkswagen,2022.0,T-Cross,SUV,2022 Volkswagen T-Cross 85TSI Style,USED,Automatic,"3 cyl, 1 L",Front,Premium,5.4,13075,Grey / Black,3,SUV,4,5,34990.0
Nissan,2023.0,Z,Coupe,2023 Nissan Z,USED,Automatic,"6 cyl, 3 L",Rear,Premium,9.8,1126,Grey / Black,6,Coupe,2,2,84888.0
Kia,2005.0,Sportage,SUV,2005 Kia Sportage (4X4),USED,Automatic,"6 cyl, 2.7 L",4WD,Unleaded,11.4,309017,Silver / Black,6,SUV,4,5,5940.0
Audi,2010.0,S4,Sedan,2010 Audi S4 3.0 Tfsi Quattro,USED,Automatic,"6 cyl, 3 L",AWD,Premium,9.4,172895,Silver / Black Leather,6,Sedan,4,5,22950.0
MG,2020.0,HS,SUV,2020 MG HS Core,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.3,25836,White / -,4,SUV,4,5,24990.0
Holden,2011.0,Captiva,SUV,2011 Holden Captiva 7 SX (fwd),USED,Automatic,"4 cyl, 2.2 L",Front,Diesel,8.1,204095,Grey / Cloth,4,SUV,4,7,11990.0
Subaru,2017.0,Forester,SUV,2017 Subaru Forester 2.5I-L Eyesight Special EDT,USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,8.1,79602,Blue / -,4,SUV,4,5,29990.0
Toyota,2004.0,Landcruiser,SUV,2004 Toyota Landcruiser GXL (4X4),USED,Automatic,"8 cyl, 4.7 L",4WD,Unleaded,0.0,417079,Silver / -,8,SUV,4,8,14913.0
Kia,2018.0,Stinger,Sedan,2018 Kia Stinger GT (red Leather),USED,Automatic,"6 cyl, 3.3 L",Rear,Unleaded,10.2,59153,Black / Red,6,Sedan,4,5,45980.0
Volkswagen,2020.0,Crafter,Commercial Buys Pty Ltd,2020 Volkswagen Crafter 35 TDI340,USED,Automatic,-,Other,Diesel,7.663150894460331,92670,White / -,0,Commercial,0,0,54999.0
Toyota,2002.0,Landcruiser,SUV,2002 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,0.0,246100,White / Grey,4,SUV,4,8,14990.0
Toyota,2020.0,Hilux,Ute / Tray,2020 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5,49796,White / 1Yla20,4,Ute / Tray,4,5,60990.0
Nissan,2010.0,Patrol,SUV,2010 Nissan Patrol ST (4X4),USED,Manual,"4 cyl, 3 L",4WD,Diesel,10.9,397206,Gold / -,4,SUV,4,7,17800.0
Holden,2019.0,Colorado,Ute / Tray,2019 Holden Colorado LS (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.6,75509,Grey / Grey Leather,4,Ute / Tray,4,5,43250.0
Hyundai,2023.0,Venue,SUV,2023 Hyundai Venue,USED,Manual,"4 cyl, 1.6 L",Front,Unleaded,7.0,18,Blue / Cloth,4,SUV,4,5,25990.0
Toyota,2019.0,Hilux,Windsor Toyota Used,2019 Toyota Hilux,USED,Automatic,-,Other,-,7.663150894460331,67843,White / -,0,Ute / Tray,0,0,57990.0
Volkswagen,2001.0,Transporter,Commercial,2001 Volkswagen Transporter,USED,Manual,"5 cyl, 2.5 L",Front,Unleaded,13.4,174486,White / Grey,5,Commercial,4,5,6999.0
Mitsubishi,2018.0,ASX,SUV,2018 Mitsubishi ASX ES (2WD),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.6,92581,Grey / Black,4,SUV,4,5,22990.0
Toyota,2015.0,Hilux,Ute / Tray,2015 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,9.3,155573,White / -,4,Ute / Tray,4,5,31913.0
Mazda,2013.0,3,Sedan,2013 Mazda 3 NEO,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8.2,77541,Silver / Black & Light Grey,4,Sedan,4,5,16999.0
HSV,2010.0,Clubsport,Sedan,2010 HSV Clubsport R8,USED,Manual,"8 cyl, 6.2 L",Rear,Premium,15.2,64000,Grey / -,8,Sedan,4,5,49988.0
BMW,2022.0,X5,SUV,2022 BMW X5 Xdrive30D M Sport,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,7.2,2256,White / Black,6,SUV,4,5,118888.0
Audi,2013.0,SQ5,SUV,2013 Audi SQ5 3.0 TDI Quattro,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6.8,106223,Black / Black,6,SUV,5,5,29999.0
Suzuki,2015.0,Jimny,SUV,2015 Suzuki Jimny,USED,Manual,"4 cyl, 1.3 L",4WD,Unleaded,7.3,154496,White / -,4,SUV,2,4,22800.0
Volkswagen,2016.0,Transporter,Commercial,2016 Volkswagen Transporter TDI 340 SWB LOW,USED,Manual,"4 cyl, 2 L",Front,Diesel,7.7,162928,White / -,4,Commercial,2,2,23913.0
Honda,2023.0,Civic,Hatchback,2023 Honda Civic Type R,USED,Manual,"4 cyl, 2 L",Front,Premium,8.9,722,Black / -,4,Hatchback,4,4,78800.0
Haval,2023.0,Jolion,"02 **** ****
",2023 Haval Jolion Ultra,DEMO,-,-,Other,-,7.663150894460331,16,White / Charcoal Comfort,0,Wagon,0,0,40990.0
Mazda,2014.0,CX-5,SUV,2014 Mazda CX-5 Maxx Sport (4X2),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.4,116199,Red / -,4,SUV,4,5,22890.0
Subaru,2013.0,Forester,SUV,2013 Subaru Forester 2.0I-L,USED,Manual,"4 cyl, 2 L",AWD,Unleaded,7.2,328514,Green / -,4,SUV,4,5,8800.0
Ferrari,2019.0,GTC4,Coupe,2019 Ferrari GTC4 Lusso (awd),USED,Automatic,"12 cyl, 6.3 L",AWD,Premium,15.3,11480,Blue / Black,12,Coupe,2,4,579888.0
Mercedes-Benz,2018.0,C300,Sedan,2018 Mercedes-Benz C300,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.5,87700,- / -,4,Sedan,4,4,46500.0
Volkswagen,2008.0,Transporter,Prime Wheels.,2008 Volkswagen Transporter (LWB),USED,Manual,-,Front,Diesel,7.663150894460331,265515,White / Black,0,Ute / Tray,0,0,10990.0
Hyundai,2021.0,I30,Hatchback,2021 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4,56229,Red / Black,4,Hatchback,4,5,24588.0
Suzuki,2006.0,Swift,Hatchback,2006 Suzuki Swift S,USED,Manual,"4 cyl, 1.5 L",Front,Unleaded,7.0,148067,Black / -,4,Hatchback,5,5,7995.0
Jaguar,2012.0,XF,Sedan,2012 Jaguar XF 2.0 Luxury,USED,Automatic,"4 cyl, 2 L",Rear,Premium,8.9,160100,- / -,4,Sedan,4,5,19990.0
Mitsubishi,2021.0,Triton,Ute / Tray,2021 Mitsubishi Triton GLS (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.6,16012,Silver / Black,4,Ute / Tray,4,5,49990.0
Holden,2013.0,Barina,Hatchback,2013 Holden Barina Spark CD,USED,Automatic,"4 cyl, 1.2 L",Front,Unleaded,5.8,147761,White / Grey  Cloth,4,Hatchback,5,5,10990.0
MG,2021.0,HS,SUV,2021 MG HS Core,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.3,21972,White / -,4,SUV,4,5,24990.0
BMW,2020.0,X3,SUV,2020 BMW X3 Sdrive20I M Sport,USED,Automatic,"4 cyl, 2 L",Rear,Unleaded,7.4,20501,White / Stoff,4,SUV,4,5,64880.0
Mercedes-Benz,2016.0,E200,Sedan,2016 Mercedes-Benz E200,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.4,42679,Silver / -,4,Sedan,4,5,51800.0
Mazda,2014.0,BT-50,Ute / Tray,2014 Mazda BT-50 XTR (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,9.2,104719,Silver / Grey,5,Ute / Tray,4,5,32990.0
Mazda,2017.0,3,Sedan,2017 Mazda 3 Maxx,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,5.7,43485,Red / Grey,4,Sedan,4,5,22670.0
Volkswagen,2022.0,Arteon,Bayford Volkswagen Fairfield,2022 Volkswagen Arteon 206 TSI R-Line,DEMO,Automatic,"4 cyl, 2 L",AWD,Premium,7.7,3650,Black / Black,4,Hatchback,5,5,67888.0
Hyundai,2020.0,Iload,Commercial,2020 Hyundai Iload 3S Liftback,USED,Automatic,"4 cyl, 2.5 L",Rear,Diesel,8.8,48891,White / Black,4,Commercial,4,3,41990.0
GWM,2022.0,Haval,Dominelli GWM,2022 GWM Haval H6 Ultra AWD,NEW,Automatic,"4 cyl, 2 L",AWD,Premium,9.8,10,White / Black,4,SUV,4,5,41990.0
Holden,2014.0,Captiva,SUV,2014 Holden Captiva 5 LT (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,8.2,88045,White / -,4,SUV,4,5,9990.0
Ford,2017.0,Ranger,Ute / Tray,2017 Ford Ranger XL 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.8,187148,White / -,5,Ute / Tray,4,5,31990.0
Kia,2021.0,Carnival,Wagon,2021 Kia Carnival S,USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,9.6,41021,Silver / -,6,Wagon,4,8,47990.0
Jeep,2017.0,Wrangler,SUV,2017 Jeep Wrangler Unlimited Sport (4X4),USED,Manual,"6 cyl, 3.6 L",4WD,Unleaded,11.8,92100,- / -,6,SUV,4,5,41888.0
Mercedes-Benz,2022.0,C63,Coupe,2022 Mercedes-Benz C63 S,USED,Automatic,"8 cyl, 4 L",Rear,Premium,10.3,22,Black / -,8,Coupe,2,4,229990.0
Hyundai,2015.0,Accent,Hatchback,2015 Hyundai Accent Active,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.4,148448,White / Grey,4,Hatchback,5,5,12888.0
Renault,2023.0,Koleos,Macarthur Renault,2023 Renault Koleos Intens (4X4),NEW,Automatic,"4 cyl, 2.5 L",4WD,Unleaded,8.3,-,White / -,4,SUV,4,5,48490.0
Toyota,2021.0,Camry,Sedan,2021 Toyota Camry Ascent,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.8,50526,White / 2Vfa20,4,Sedan,4,5,30990.0
Toyota,2023.0,RAV4,SUV,2023 Toyota RAV4 XSE (2WD) Hybrid Premium Paint,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.8,7,White / Black,4,SUV,5,5,67999.0
Maserati,2018.0,Granturismo,Coupe,2018 Maserati Granturismo Sport,USED,Automatic,"8 cyl, 4.7 L",Rear,Premium,14.3,30130,Blue / -,8,Coupe,2,4,179990.0
Honda,2015.0,CR-V,SUV,2015 Honda CR-V VTI (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Unleaded,8.7,142058,White / Black,4,SUV,4,5,19980.0
Kia,2017.0,Sportage,SUV,2017 Kia Sportage SI (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.8,132215,White / Grey,4,SUV,4,5,23990.0
Volkswagen,2016.0,Caddy,Commercial,2016 Volkswagen Caddy Maxi Crewvan TSI220,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,6.0,229964,White / Grey,4,Commercial,4,5,18990.0
Audi,2020.0,Q7,SUV,2020 Audi Q7 50 TDI Quattro S Line (hybrid),USED,Automatic,"6 cyl, 3 L",AWD,Hybrid,7.0,53932,Black / Black,6,SUV,4,7,102880.0
Kia,2015.0,Sportage,SUV,2015 Kia Sportage SI Premium (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8.8,143210,Brown / Black,4,SUV,4,5,19990.0
Volkswagen,2022.0,Amarok,Bayford Volkswagen Fairfield,2022 Volkswagen Amarok TDI580 W580X 4Motion,DEMO,Automatic,"6 cyl, 3 L",4WD,Diesel,9.5,4880,Blue / Titanium Black Vienna Leather,6,Ute / Tray,4,5,81888.0
Kia,2020.0,Cerato,Sedan,2020 Kia Cerato S,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4,52642,Silver / Black,4,Sedan,4,5,21888.0
Porsche,2022.0,Taycan,Lorbek Luxury Cars Sydney,2022 Porsche Taycan 4S,USED,-,0 L,AWD,Electric,0.0,2594,White / -,0,Sedan,4,4,229880.0
Nissan,2015.0,Navara,Ute / Tray,2015 Nissan Navara ST (4X4),USED,Automatic,"4 cyl, 2.3 L",4WD,Diesel,7.0,121952,White / -,4,Ute / Tray,4,5,29990.0
Hyundai,2016.0,I30,Hatchback,2016 Hyundai I30 Active,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.3,39899,Grey / Cloth,4,Hatchback,5,5,21990.0
Holden,2013.0,Barina,Hatchback,2013 Holden Barina CD,USED,Manual,"4 cyl, 1.6 L",Front,Unleaded,6.8,136560,Grey / -,4,Hatchback,5,5,8500.0
Nissan,2016.0,Qashqai,SUV,2016 Nissan Qashqai ST (4X2),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.9,48062,Black / -,4,SUV,4,5,22990.0
Kia,2020.0,Cerato,Hatchback,2020 Kia Cerato S,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4,55889,Grey / Black,4,Hatchback,5,5,22990.0
Toyota,2019.0,Landcruiser,SUV,2019 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.0,65623,Grey / -,4,SUV,4,7,65995.0
BMW,2022.0,320I,Sedan,2022 BMW 320I M Sport,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.3,21696,White / -,4,Sedan,4,5,64950.0
Volkswagen,2017.0,Golf,Hatchback,2017 Volkswagen Golf 92 TSI Comfortline,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,5.4,104296,Black / Black,4,Hatchback,5,5,17750.0
Mercedes-Benz,2013.0,A250,Hatchback,2013 Mercedes-Benz A250 Sport,USED,Automatic,"4 cyl, 2 L",Front,Premium,6.6,62390,Black / -,4,Hatchback,5,5,29555.0
Toyota,2020.0,RAV4,SUV,2020 Toyota RAV4 Cruiser (2WD) Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.7,15250,Silver / -,4,SUV,5,5,53885.0
Hyundai,2020.0,Tucson,SUV,2020 Hyundai Tucson Highlander (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.4,49292,Grey / Black,4,SUV,4,5,38990.0
Volkswagen,2022.0,T-ROC,Bayford Volkswagen Fairfield,2022 Volkswagen T-ROC 140TSI R-Line,DEMO,Automatic,"4 cyl, 2 L",AWD,Premium,7.3,2243,Grey / Black,4,SUV,4,5,52488.0
Mitsubishi,2016.0,Triton,Ute / Tray,2016 Mitsubishi Triton GLS (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,7.6,144179,Blue / -,4,Ute / Tray,4,5,24913.0
Mazda,2017.0,CX-5,SUV,2017 Mazda CX-5 Akera (4X4),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.4,112905,White / Black Leather,4,SUV,4,5,29788.0
Hyundai,2005.0,Terracan,SUV,2005 Hyundai Terracan Crdi,USED,Automatic,"4 cyl, 2.9 L",4WD,Diesel,10.3,282829,Silver / Grey,4,SUV,4,7,6350.0
Toyota,2006.0,Hilux,Ute / Tray,2006 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,9.5,520991,Gold / -,4,Ute / Tray,4,5,14900.0
Toyota,2023.0,Yaris,Hatchback,2023 Toyota Yaris SX Hybrid,USED,Automatic,"3 cyl, 1.5 L",Front,Hybrid,3.3,27,White / 3Lfc20,3,Hatchback,5,5,39990.0
Mercedes-Benz,2020.0,C300,Sedan,2020 Mercedes-Benz C300,USED,Automatic,"4 cyl, 2 L",Rear,Unleaded,7.0,47938,Black / Black,4,Sedan,4,5,69988.0
Hyundai,2010.0,IX35,SUV,2010 Hyundai IX35 Highlander (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,7.5,165875,Blue / -,4,SUV,4,5,11513.0
Mitsubishi,2021.0,ASX,SUV,2021 Mitsubishi ASX LS (2WD),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.6,63960,Silver / Black,4,SUV,4,5,26888.0
Mercedes-Benz,2018.0,E300,Coupe,2018 Mercedes-Benz E300,USED,Automatic,"4 cyl, 2 L",Rear,Premium,7.1,51816,Black / Black,4,Coupe,2,4,71800.0
Volkswagen,2002.0,Transporter,Commercial,2002 Volkswagen Transporter (LWB),USED,Manual,"5 cyl, 2.5 L",Front,Unleaded,13.4,265616,Silver / -,5,Commercial,2,2,39990.0
Mazda,2016.0,BT-50,Ute / Tray,2016 Mazda BT-50 GT (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,9.2,193346,White / -,5,Ute / Tray,4,5,27913.0
Kia,2022.0,Stonic,SUV,2022 Kia Stonic S,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.7,13017,Blue / -,4,SUV,4,5,22885.0
Toyota,2019.0,Landcruiser,SUV,2019 Toyota Landcruiser Prado Kakadu (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.0,40418,Grey / 42Lh22,4,SUV,4,7,79490.0
Volkswagen,2014.0,Golf,Wagon,2014 Volkswagen Golf 90 TSI,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,5.3,61781,Silver / Black,4,Wagon,4,5,19880.0
Volkswagen,2022.0,T-ROC,Sydney City Volkswagen New,2022 Volkswagen T-ROC 140TSI R-Line,DEMO,Automatic,"4 cyl, 2 L",AWD,Premium,7.3,4220,Blue / Black,4,SUV,4,5,51990.0
Kia,2012.0,Rondo,Prime Wheels.,2012 Kia Rondo SLi,USED,Automatic,-,Front,Unleaded,7.663150894460331,153204,Silver / Black,0,Wagon,0,0,12888.0
Land,2019.0,Rover,SUV,2019 Land Rover Range Rover Sport SDV6 SE (183KW),USED,Automatic,"6 cyl, 3 L",AWD,Diesel,7.8,57409,Grey / -,6,SUV,4,5,97777.0
Mitsubishi,2018.0,Triton,Ute / Tray,2018 Mitsubishi Triton GLS (4X4) Blackline,USED,Manual,"4 cyl, 2.4 L",4WD,Diesel,7.2,93518,Black / -,4,Ute / Tray,4,5,32913.0
